,sentence
193,실제 가입 고객이 몰린 영향으로 이달 수급 조절과 안정적인 상품 운영을 위해 금리를 소폭 하향 조정했다는 게 은행 측 설명이다.
194,상업용 부동산을 구매할 때 통상 대출 레버리지를 이용하는데 금리가 오른 탓에 거래 절벽에 따른 가격 하락 가능성과 대출 부실화 가능성도 열려 있다.
195,증권사가 자체 신용으로 발행하는 발행어음 상품에 관심을 갖는 투자자도 늘고 있다.
196,시중 은행 관계자는 “단기 금융 상품에 가입하기 전에는 만기 여부와 예치 금액 상한 예금자보호 여부 등을 꼼꼼히 봐야 한다고 강조했다.
197,정기 예금은 만기 전 해지 시 약정 금리보다 낮은 이율로 이자를 지급하고 고금리 수시입출식예금(보통)은 예치금액 상한 확인해야 한다.
198,가입 은행 고시 기본 이율을 적용하므로 기준금리 변동에 따라 이율이 상승하거나 하락할 수 있다.
199,원 장관은 집값이 어느 정도 떨어져야 한다는게 아니라 경착륙 대안이 필요하다는 취지의 발언이었는데 양쪽에서 뺨을 맞고 있다며 주무 부처 장관이 집값이 얼마 떨어져야 한다고 그리 얘기할 순 없다고 말했다.
200,그러면서 난폭하고 급격한 (집값) 조정이 되지 않도록 금융유예완화 지원책은 하겠지만 무리한 갭투자로 발생한 깡통전세까지 구제책을 마련하진 않을 것이라고 선을 그었다.
201,조금이라도 높은 이자를 얻으려고 예금상품을 옮기면 쥐꼬리만 한 중도해지이율을 손에 쥘 수 있다.
202,은행 관계자는 여윳돈이 있다면 수신상품별 금리 조건 등을 꼼꼼히 따져본 후 가급적 금리가 높은 상품에 만기를 짧게 가입하는 게 좋다면서도 무턱대고 해지하면 가입 상품 조건과 유지 기간에 따라 중도해지 이율이 적용돼 손해를 볼 수 있어 갈아타기에 신중해야 한다고 말했다.
203,최 씨는 앞으로 예·적금 금리가 오를 것을 고려하면 만기가 짧은 상품이 더 유리하다며 금리 조건이 좋은 단기 상품을 찾아 갈아탈 것이라고 말했다.
204,자고 일어나면 오르는 예금금리에 재테크족들은 최대한 이자를 챙길 수 있는 적금과 수시로 입출금이 가능한 파킹통장 등으로 갈아타려는 수요가 늘고 있다.
205,만기가 짧은 상품에 시중 자금이 몰리면서 은행권의 정기예금 잔액은 급증하는 추세다.
206,청약금리는 국토교통부가 시중금리 기금 대출금리 및 재정건전성 등 다양한 요인을 종합적으로 고려하고 재정당국 협의와 위원회 심의 등을 거쳐 청약저축 이자율 고시 개정을 통해 조정합니다.
207,또 최저해지환급금(향후 공시이율에 관계없이 최저로 보장해주는 환급금으로서 해당 상품의 적용이율로 계산된 해지환급금)을 보증하지 않는 최저해지환급금 미보증형으로 설계돼 다른 상품에 비해 상대적으로 보험료가 적다.
208,최저해지환급금은 공시이율 변동에 관계없이 최저로 보장해주는 환급금으로 해당 상품의 적용이율로 계산된 해지환급금이다.
209,삼성생명 관계자는 합리적인 보험료로 종신보험 본연의 기능인 사망보장에 집중한 상품이라며 실속있게 상속자산을 준비하고 싶은 유병자 고객에게 적합하다고 말했다.
210,짠테크 팁을 전하는 코주부의 숨겨진 코너 &lt;티끌 모아 먼지라도&gt;입니다.
211,애매한 시기에도 최대한 이자를 뽑아낼 수 있는 예·적금 전략 함께 알아보시죠.
212,단 예치 기간이 한 달을 넘겼다면 중도해지 이율을 감안한 이자를 계산해봐야 합니다.
213,그러면 새로 가입하는 상품의 금리가 크게 높지 않는 한 갈아타는 실익이 없습니다.
214,그렇다면풍차돌리기편에서 살짝 소개해드렸던 예금담보대출을 활용해보는 것도 고려해볼 수 있습니다.
215,한국은행이 다음달 기준금리를 또 올릴 것으로 예상되는 만큼 추가 금리 인상 혜택을 놓치지 않으려면 단기 예금에 가입하는 것이 유리하기 때문입니다.
216,주기별로 이자를 받기 때문에 원금과 이자를 재예치하는 복리 효과도 누릴 수 있죠.
217,다만 회전식 정기예금 상품 금리는 전반적으로 일반 정기예금보다 낮고 금리가 올라도 인상분이 반영되기까지 시간이 더 걸린다는 점 기억하세요.
218,파킹통장처럼 하루만 맡겨도 약정이자를 제공하고 중도해지 불이익이 없는 것이 특징입니다.
219,파킹통장은 차를 잠시 주차하는 것처럼 돈을 하루만 맡겨도 이자를 받을 수 있는 수시입출금 계좌입니다.
220,코인 주식 부동산까지 요즘 가장 핫한 재테크 소식을 알기 쉽게 풀어드리는 코주부 레터.
221,네이버파이낸셜과 하나은행이 선보이는 네이버페이 머니 하나 통장 관련 이미지.
222,통장과 함께 사용할 수 있는 네이버페이 머니 하나 체크카드도 이날 처음 공개됐다.
223,네이버페이 머니 하나 통장은 선불충전금과 은행 예금을 하나로 사용할 수 있는 수시 입출금 통장이다.
224,이후 상품 출시와 함께 충전 포인트의 명칭이 ‘네이버페이 머니’로 변경되어 사용자가 직접 충전한 선불충전금과 결제나 이벤트 등으로 적립 받은 포인트가 명확히 구분된다.
225,박상진 네이버파이낸셜 대표는 네이버페이 머니 하나 통장’은 선불충전금에 대한 예금자 보호와 이자 혜택 결제 시 적립까지 모두 누릴 수 있는 혁신적인 금융 상품이라며 앞으로도 네이버페이 사용자만이 누릴 수 있는 압도적 사용성과 차별화된 혜택을 지속 제공할 것이라고 말했다.
226,재판부는 이자 금액이 커서 죄질이 좋지 않다면서도 최 씨가 과도한 이자수익에 대한 조세 포탈 등 혐의로 이미 실형을 살고 나온 점 등을 고려했다고 설명했습니다.
227,그래서 김보미의 머니뭐니에서는 금융소비자들의 불안을 조금이나마 덜 수 있는 ‘예금자보호’와 관련한 세부 내용을 준비했다.
228,(단 아래 내용은 예적금 가입자에게 필요한 내용으로 한정했으며 증권 및 보험 관련 예금자보호 사항은 다루지 않았다.
229,예금자보호란?금융회사가 파산 등의 사유로 고객 예적금을 지급하지 못하게 되는 경우 일정한 금액 범위 내에서 예적금액을 보장하는 것을 말한다.
230,시중은행·저축은행·우리종금 고객은 여기로!…예금보험공사기금 활용시중은행 저축은행 우리종합금융 고객의 예적금은 예금보험공사가 보호해 준다.
231,공공기관인 예금보험공사에서는 이들 금융회사로부터 예금 보험료를 받아 기금을 적립한 뒤 가입 금융회사가 예금을 지급할 수 없는 사유가 발생하면 대신 고객들에게 예금을 지급해 주게 된다.
232,교포나 외국인의 경우에도 국내 거주 여부와 상관없이 동일하게 보호를 받을 수 있다.
233,(참고로 예금보험위원회 공시이율은 예금보험공사 사이트에서 메뉴 경영공시-자체공시-예금자보호제도(일반)-보험지급시 이자율에서 확인할 수 있다. )
234,새마을금고 신협 단위 농축협·수협은 여기로!…자체 기금 활용자체 기금을 통해 예금자 보호 장치를 마련하고 있다.
235,새마을금고는 새마을금고중앙회에서 예금자보호준비금을 신협은 신협중앙회에서 신협예금자보호기금을 단위 농축협·수협은 농협상호금융예금자보호기금과 수협상호금융 예금자보호기금을 설치·운영하고 있다.
236,(단위 농축협의 경우 농협상호금융예금자보호기금에서 보호대상 농축협 사무소들을 명시하고 있으니 확인해볼 수 있다.
237,해당 내용은 새마을금고뿐만 아니라 신협 단위 농축협·수협도 동일하게 적용된다.
238,원 장관 집값이 어느 정도 떨어져야 한다는게 아니라 경착륙 대안이 필요하다는 취지의 발언이었는데 양쪽에서 뺨을 맞고 있다며 주무 부처 장관이 집값이 얼마 떨어져야 한다고 그리 얘기할 순 없다고 밝혔다.
239,다만 현재 집값에 대해선 너무 높은 수준이고 상당 기간 하향 안정화해야 한다.
240,그러면서 난폭하고 급격한 (집값) 조정이 되지 않도록 금융유예완화 지원책은 하겠으나 무리한 갭투자로 발생한 깡통전세까지 구제책을 마련하진 않겠다고 선을 그었다.
241,원 장관은 이어 지방이나 수도권 소득 구간 가액 구간에 따라 정교한 표가 짜여져 있어서 일률적으로 손댔을 땐 미처 계산 못한 역차별 문제가 있을 수 있다며 아주 복잡한 현실화율 배정표를 시뮬레이션하고 있는데 각각 장·단점이 있어서 정치적 판단 결국 입법이 필요하다고 덧붙였다.
242,원 장관은 현재 감사원에서 감사 결과가 뒤집힌 부분도 있고 검찰도 재수사를 진행 중이기 때문에 해당 결과에 따라 상응한 조치를 취하겠다고 했다.
243,이날 국감에선 사임 의사를 밝힌 권형택 주택도시보증공사(HUG) 사장의 증인 출석을 요구하는 등 국토교통부 산하기관장의 잇단 퇴임을 놓고 공방이 벌어지기도 했다.
244,홍기원 더불어민주당 의원은 HUG 감사가 끝난게 아닌데 중간결과를 공개하면서 사장의 책임문제를 거론한 것은 정치적 퇴임압박이라고 원 장관을 질타했다.
245,기아 카카오톡 채널 또는 홈페이지를 통해 이벤트 참여 링크를 클릭하고 계약번호를 입력한 후 설문조사에 참여하면 된다.
246,고금리 상황에 맞게 청약통장 이율도 조정해야한다는 지적이 나오고 있습니다.
247,산업용 중장비 부품 국산화해 세게 첨단산업 강자로완벽한 제품만 공급…원초적 불량원인 제거해야 경쟁력 생겨영리는 사회공헌으로 환원…수천만 명 먹여살리는 기업인 많이 배출돼야 이율기 코멕스전자 대표는 완벽한 제품을 공급 하고 원초적인 불량원인을 제거해야 경쟁력을 가질 수 있다고 강조했다.
248,그동안 수입에 전량 의존해오던 산업용 중장비 부품을 국산화해 세계 첨단산업 분야의 강자로 떠올랐다.
249,국내 부품산업의 기술력을 획기적으로 끌어올렸다는 평가를 받는 이 회사를 이끌고 있는 이율기 대표.
250,경북 청도 출신인 그는 R&amp;D(연구개발) 중요성을 강조하며 정신력을 역설했다.
251,이 대표는 전투 중에 감기 걸리는 군인 봤느냐며 퍼뜩이라는 경상도 사투리를 꺼냈다.
252,제조업에서 널리 활용되는 생산 관리를 위한 핵심지표로 QCD라는 게 있다.
253,여기에 Name Value(네임 밸류)가 있어야 하는 데 그런 제조업체가 몇 곳이나 되겠나.
254,그러다 보니 IMF(국제통화기금) 구제금융 사태 때도 별다른 어려움이 없었다.
255,그래서 독자적인 생산방식과 품질향상기법을 적용해 다양한 고객의 요구에 부응했고 신뢰성 있는 업체로 발전했다고 자부한다.
256,지금도 국내외 많은 부품업체들이 우리 회사를 방문해 부품 공급을 타진하고 제품 개발을 의뢰한다.
257,이 대표는 연구개발이야말로 고등 수학문제 푸는 거하고 똑 같다고 토로했다.
258,하다못해 날아가는 참새 한 마리라도 즐겁고 지나가는 사람은 힐링이 되지 않겠나.
259,오래전 최경환 당시 지식경제부 장관이 방문해 담이 없어도 되겠느냐고 걱정해주시더라.
260,연구개발에 다 걸기 하며 기업의 사회적 책임을 역설하는 이율기 코멕스전자 대표.
261,첫 직장은 대우중공업연구소였고 우연한 기회에 운명처럼 창업에 이르게 된다.
262,교수로 옮겨가는 상사와 세계 첫 약국 자동화시스템을 개발해 강남성모병원에 납품했다.
263,그런데 관리를 하지 않을 수 없는 입장이 돼 결국 전직했고 코멕스전자 모태인 코리아 메카트로닉스를 창업해 오늘에 왔다.
264,신입사원으로 일본에서 연수 받을 때 공작기계 도면을 빼내온 게 대표적이다.
265,지도교수와 끈끈했던 그는 일본 도시바 측이 반쪽 기술 전수를 하려 하자 신의 한수를 생각해내기에 이른다.
