,sentence
178,진은 “수식어가 슈퍼스타다…라고 말문을 열며 세계적인 팝 가수와의 일화부터 가슴이 벅차올랐던 빌보드 뮤직 어워드(BBMA) 수상의 추억 등 다른 곳에서 공개하지 않은 슈퍼스타 방탄소년단의 에피소드들을 거침없이 공개했다.
179,이에 멤버들은 “입담이 아주 좋다 “앞으로 방탄소년단은 무조건 진이다며 순식간에 진며들었다는 후문이다.
180,이와 함께 진은 “석진이 형 대신 내가 런닝맨에 들어오면 좋겠다는 포부를 밝혀 현장을 발칵 뒤집었다고.
181,잔잔한 어쿠스틱 기타와 서서히 고조되는 신스 사운드 조화가 인상적인 디 애스트로넛은 청량하고 몽환적인 감성의 곡이다.
182,지난해 마이 유니버스(My Universe)라는 곡으로 인연을 맺은 세계적인 밴드 콜드플레이와 다시 한번 호흡을 맞췄다.
183,진은 아미(ARMY 공식 팬덤)를 향한 애정을 담아 작사했고 콜드플레이가 공동 작업에 참여했다.
184,사진|뮤비 캡처 그룹 방탄소년단(BTS) 진이 솔로곡 ‘디 애스트로넛(The Astronaut)’에 팬들을 향한 애정과 고마움을 듬뿍 담았다.
185,진이 작사에 참여한 ‘디 애스트로넛’은 팝 록 장르의 잔잔한 어쿠스틱 기타와 서서히 고조되는 신스 사운드의 조화가 인상적인 노래다.
186,보컬리스트 진의 면모를 느낄 수 있는 곡으로 진 특유의 감성이 청량하면서도 몽환적인 곡의 분위기를 극대화한다.
187,공개된 뮤직비디오는 지구에 불시착한 진이 불길에 휩싸인 우주선을 바라보는 모습으로 시작된다.
188,이후 지구에서 생활하던 진은 창밖에는 신비로운 빛줄기가 하늘까지 솟아 있는 것을 보고 고향 행성으로 돌아갈 생각에 한껏 부풀어 올랐다.
189,꼬마에게 두발 자전거 타는 방법을 가르쳐준 것 함께 폴라로이드 사진을 찍고 푸른 잔디밭에서 시간을 보낸 것을 떠올린다.
190,결국 진은 날아오르는 우주선을 뒤로 하고 사랑하는 사람과 소중한 것들이 있는 지구에 남기로 결심한다.
191,진은 앞서 공개한 신곡 소개 영상을 통해 ‘디 애스트로넛’에 팬들을 향한 마음을 담았다고 했다.
192,그는 “저를 방탄소년단의 진으로 만들어주신 아미(방탄소년단 팬클럽)에 대한 저의 마음을 가사로 표현했다.
193,진의 소개처럼 신곡에는 ‘You and me/끝나지 않을 history/Oh 나의 우주가 돼 준/우리의 이야기’ ‘어두운 길을 비춰주는 저 은하수처럼/너는 나를 향해 빛나고 있었어/어둠 속에 찾은 단 하나의 빛/너에게 향하는 나의 길’과 같은 가사가 담겨 아미에 대한 애정을 엿볼 수 있다.
194,특히 ‘디 애스트로넛’은 진이 입대 전 발매하는 마지막 신곡이라는 점에서 관심을 모은다.
195,진이 아르헨티나에서 돌아오는대로 입영연기를 취소하면 연내에 입대할 가능성도 있다.
196,그의 진심이 담긴 노래에 팬들은 “따뜻함과 청량함이 동시에 느껴진다 “노래랑 가사가 한 편의 영화 같다 “팬들을 향한 마음이 그대로 느껴진다 등 뜨거운 반응을 보이고 있다.
197,방탄소년단 멤버 진이 조만간 군대 입대 날짜를 받기 위한 서류를 작성할 것이라고 밝혔습니다.
198,진은 팬 커뮤니티를 통해 아르헨티나 공연이 끝나고 한국에 들어가자마자 며칠 안에 군대에 관해 서류를 쓸 것 같다고 밝혔습니다.
199,소속사 하이브가 최근 입영 연기 신청을 철회할 것이라고 밝힌 바 있어 진이 언급한 관련 서류는 입영 연기 취소원일 것으로 보입니다.
200,진은 첫 솔로 싱글 디 애스트로넛 발매를 기념해 밴드 콜드플레이와의 합동 무대 차 아르헨티나 부에노스아이레스에 머물고 있습니다.
201,저스틴 박은 LA에서 인지도가 높고 활발하게 활동하는 뮤지션이라고 소개됐다.
202,저스틴 박은 ““R&amp;B 래퍼가 뭔지 ‘쇼미더머니’를 통해 보여주고 싶다라고 출사표를 던진 뒤 자신만의 느낌과 톤으로 무대를 장악했고 감미로운 랩을 선보였다.
203,박재범은 “개인적으로 현재 무대보다는 랩이랑 노래를 병행하면서 잘할 수 있을 거라고 생각한다고 말했다.
204,저스틴 박은 캘리포니아 로스앤젤레스를 기반으로 활동하는 한국계 미국인 싱어송라이터다.
205,저스틴 박은 감성적인 R&amp;B 사운드로 음악팬들의 마음을 사로잡고 있으며 BTS(방탄소년단) 정국이 저스틴 박의 ‘On the Low’를 SNS에 직접 소개해 화제를 모은 바 있다.
206,로봇개들이 BTS의 히트곡 ‘퍼미션 투 댄스’에 맞춰 칼군무를 추는 영상이 공개돼 로봇의 놀라운 진화를 보여줬다.
207,출처 : HyundaiWorldwide *재판매 및 DB 금지서울뉴시스 김광원 기자 로봇개들이 BTS의 히트곡 ‘퍼미션 투 댄스’에 맞춰 칼군무를 추는 영상이 공개돼 로봇의 놀라운 진화를 보여줬다.
208,영상 첫 부분에 ‘퍼미션 투 댄스’의 솔로 파트를 부르면서 로봇개 한 마리가 나타나고 나머지 로봇개들이 뒤따라 등장했다.
209,노래가 정점으로 다가가면서 로봇개들은 BTS 멤버들처럼 일치된 춤동작을 정확히 구현하면서 군무를 추었다.
210,아틀라스(Atlas)가 제작한 두 발로 걷는 휴머노이드 로봇이 카메오로 출현해 리듬에 맞춰 점프하며 박수를 쳤다.
211,보스톤 다이내믹스는 지난해에도 BTS의 노래 IONIQ: I’m On It에 맞춰 로봇들이 춤추는 영상을 공개한 바 있다.
212,보스톤 다이내믹스의 로봇기술자인 에릭 휘트먼은 ‘사람을 위한 안무를 로봇에게 적용하기 위해 소프트웨어를 구현하는데 어려움이 많았다’고 소셜미디어에 적었다.
213,로봇은 일단 동작을 한번 제대로 학습시키면 틀리는 법 없이 되풀이하는 장점이 있다’며 ‘하지만 로봇은 스스로 알아서 하지 못하기 때문에 미세한 움직임 하나하나까지 모두 입력해야 한다’고 했다.
214,보스톤 다이내믹스는 한국의 현대차 그룹에 인수된 걸 기념해 이 영상을 제작했다고 말했다.
215,보스톤 다이내믹스가 ‘스팟(Spot)’로봇에게 춤을 가르친 것은 기계적 디자인과 알고리즘을 개선하기 위한 것이다.
216,스팟은 스페이스X의 로켓 발사 시험대를 검사하고 프랑스 군사학교에서는 훈련 보조역할을 뉴욕 소방본부에서는 실종자 수색과 구조 활동을 하고 있다.
217,글로벌 무대에서 큰 손이 되어 버린 기업들은 다양한 형태로 투자와 브랜드 확대를 노리고 있다.
218,세계 넘버원 글로벌 공략에 집중하겠다며 뛰어든 국가대표 K-푸드 기업을 소개한다.
219,사진 hy 메가 히트곡 ‘버터(Butter)’로 한국 대중음악계 최초 ‘그래미 어워즈’ 문을 두드린 방탄소년단(BTS)의 인기로 입소문을 탄 제품이 있다.
220,콜드브루 아메리카노는 ‘더치커피’라 불리는 고급 메뉴를 국내 최초 대량 생산한 제품이다.
221,찬 물로 장시간 내리는 기존 방식과는 달리 고압력에서 추출해 부드러움은 더하고 풍미는 살렸다.
222,콜드브루의 부드러움은 더하면서도 커피의 풍미를 살린 아메리카노를 만들었다는 설명이다.
223,핫브루 바닐라라떼와 핫브루 마카다미아 모카라떼는 정통 에스프레소 방식으로 추출한 원액을 사용한다.
224,원두를 짧은 시간 고온에 노출하는 에어 로스팅(AIR Roasting) 방식을 적용했다.
225,할랄은 이슬람 율법에 따라 생산 가공된 식품 등에 부여되는 인증으로 중동과 동남아 등 이슬람 문화권 국가 공략을 위한 필수 요소다.
226,동시에 BTS 패키지로 큰 인기를 끌고 있는 ‘Hy 커피’ 판매 소비층도 넓혀나가고 있다.
227,주요 수출국은 대만 홍콩 베트남 인도네시아 등지로 특히 RTD 음료 소비량이 늘고 있는 인도네시아 수출량이 증가하고 있다.
228,RTD 외에도 hy는 원액을 그대로 담은 스틱형 액상 커피도 출시해 브랜드 경쟁력을 꾸준히 높여 나가고 있다.
229,액상스틱 한 포로 아메리카노·라떼·플랫화이트 등 다양한 레시피를 즐길 수 있는 제품들을 지속적으로 선보이고 있다.
230,김동건 hy마케팅 담당은 “hy는 ‘콜드브루’의 대중화부터 ‘스틱형 액상커피’ 출시에 이르기까지 국내외 시장 트렌드를 선도해왔다며 “앞으로도 더욱 신선하고 고품질의 제품으로 소비자 만족도 향상을 위해 노력하겠다고 말했다.
231,경찰은 이 누리꾼이 내놓은 모자가 BTS 정국이 착용한 모자인지 확인이 필요하다며 신중한 반응을 보였다.
232,A씨는 BTS가 여권을 만들기 위해 여권과에 극비 방문했을 때 대기 공간에 두고 간 것이라며 모자 사진을 올렸다.
233,이어 정국이 직접 썼던 벙거지 모자로 꽤 사용감이 있는 상태이며 돈 주고도 구할 수 없는 물건이라면서 세계적으로 유명한 가수의 모자이기에 소장가치는 더욱 올라갈 것이라고 밝혔다.
234,그러나 경찰 확인 결과 해당 모자 관련 유실물 신고 내역은 없었던 것으로 나타났다.
235,판매자는 논란이 확산하자 게시글을 삭제하고 자신은 외교부에서 퇴사했다고 밝혔다.
236,경찰 관계자는 해당 모자가 BTS 정국이 실제로 잃어버린 모자인지 등 사실관계부터 확인해야 한다며 소속사에 확인을 요청했다고 말했다.
237,브랜드평판지수는 소비자들의 온라인 습관이 브랜드 소비에 큰 영향을 끼친다는 것을 찾아내서 브랜드 빅데이터 분석을 통해서 만들어진 지표이다.
238,광고모델 브랜드평판 분석은 광고모델 브랜드에 대한 소비자와 관계 긍부정 평가 미디어 관심도 소비자들의 관심과 소통량을 측정할 수 있다.
239,광고모델 브랜드평판 분석은 브랜드평판 상위권에 있는 브랜드를 대상으로 빅데이터 평판 알고리즘을 통해 광고모델 브랜드와 소비자의 관계를 분석한 것이다.
240,뉴스엔 박수인 기자 가수 이찬혁 개그맨 김용명이 놀라운 토요일에 출연한다.
241,첫 출연 당시 이들과 ‘깔깔존’을 형성하고 ‘CH상사’를 만들어 회장을 맡았던 찬혁은 “(우리는) 사랑스러운 조합이라고 설명했다.
242,이어 “그런데 넉살 한해가 다른 분들에게도 깔깔이 역할을 하더라며 서운함을 고백했다.
243,김용명은 BTS 정국 지코 권정열 등 다수의 아티스트로부터 음악성을 인정받은 소식을 전했다.
244,본격적인 받쓰가 시작되고 이날은 상상을 초월하는 난이도의 노래가 출제됐다.
245,엄청난 양의 가사에 멘붕에 빠진 것도 잠시 모두가 영웅의 자리를 놓고 고군분투했다.
246,찬혁은 노래를 듣자마자 “제가 원샷을 받을 것이라고 호언장담하더니 실력 발휘에 나섰다.
247,‘CH상사’ 인턴 넉살 한해와 한 편의 드라마 같은 극적 서사를 만들어 분위기를 달구기도 했다.
248,뿐만 아니라 하이톤의 목소리로 한없이 수다를 떨어 퇴장 압박에 처하고 ‘짤(인터넷상의 사진) 생성기’답게 다채로운 ‘짤’을 탄생시켰다.
249,그런 가운데 ‘캐치 요정’ 태연 ‘키어로’ 키 ‘정답 판독기’ 김동현 등도 활약을 예고해 이날 받쓰 결과에 귀추가 주목된다.
250,마이데일리 고향미 기자 트로트 가수 금잔디가 고속도로의 BTS라는 별명이 생긴 이유를 공개했다.
251,이날 방송에서 퀘소블랑코 치즈(높은 온도로 가열해서 만들어 쉽게 녹지 않고 단단한 형태를 유지한다)를 넣은 치즈순두부를 먹던 허영만은 궁극의 고소한 맛이다.
252,허영만은 또 다른 별칭은 가요계의 애굣덩어리 아니냐?고 물었고 금잔디는 원래는 애교가 없는데 노래 부를 때만 나오는 거다라고 설명했다.
253,금잔디는 이어 애교를 선보였고 허영만은 녹다운 된 모습을 보여 웃음을 자아냈다.
254,금잔디는 또 선생님 나이뻘이나 아빠 연세 되시는 분들을 뵈면 아직까지도 제가 아기로 보이시니까 그런 걸 해주시기를 바라시는데 저는 요즘 후배들이 너무 많이 나오니까 후배들한테 민망한 거지.
255,한편 식객 허영만의 백반기행은 식객 허영만이 소박한 동네 밥상에서 진정한 맛의 의미와 가치를 찾는 프로그램이다.
256,일본과 홍콩 대만 등 아시아에 진출해 해외 활동을 했지만 현재 아이돌그룹들처럼 전 세계를 무대로 활동하지 못했던 것에 대한 부러움이다.
257,빼어난 춤 솜씨로 한국의 마돈나로 선풍적인 인기를 끌며 단숨에 스타로 급부상했다.
